created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sun Feb 04 14:57:40 +0000 2024;1754157278134239283;"Closing statement abah bikin gue mewek Closing statement pak ganjar bikin kemarahan gue tersalurkan Closing statement onoh yaudahlah ya";0;0;0;0;in;1630898773525430274;1754157278134239283;newdiandra;https://twitter.com/newdiandra/status/1754157278134239283
Sun Feb 04 14:57:39 +0000 2024;1754157275969888447;"@zy_zy_its_me Kemlinti ! Sok nyerang pk jokowi kaya yg gak punya dosa aja ! Sok bersih sok suci ! Ternyata memang sama2 koruptor ! Nyerang pk prabowo seolah2 pk prabowo lbh hina dr ganjar ! Milih calon ko koruptor ? Apa gk ada yg lbh baik dr ganjar ?";0;0;0;0;in;1729706750969004032;1754124632054247612;AgusMYasin67301;https://twitter.com/AgusMYasin67301/status/1754157275969888447
Sun Feb 04 14:57:39 +0000 2024;1754157275894399306;"@itsfreeyaa beliau tanya yg ukt tinggi itu kak ke ganjar";0;0;0;0;in;1593633652977840128;1754148920958279900;watermelaugh;https://twitter.com/watermelaugh/status/1754157275894399306
Sun Feb 04 14:57:39 +0000 2024;1754157272316760340;"bener2 ganjar benci kedamaian, nyenggol terus, gokil🔥🔥🔥";0;0;0;0;in;1616759691375443968;1754157272316760340;DieInLigma;https://twitter.com/DieInLigma/status/1754157272316760340
Sun Feb 04 14:57:38 +0000 2024;1754157270580240789;"ga masuk berita, soalnya dapet info dari wagub jateng (pak heru). pun masuk berita juga udah diminta takedown sama ganjar.";0;0;0;0;in;815019474;1754157270580240789;jaehyunschagi;https://twitter.com/jaehyunschagi/status/1754157270580240789
Sun Feb 04 14:57:38 +0000 2024;1754157268344734089;"CLOSING STATEMENTYA BAGUS SEMUA 01 SAMA 03 MAKSUDNYA. PAK GANJAR MALEM INI PALING BERANI NYENTIL TAPI 02 DAH DI BRIEFING AMA TIM SURUH SETUJU2 KEKNYA";0;0;0;0;in;865866009151815680;1754157268344734089;illarubyjane;https://twitter.com/illarubyjane/status/1754157268344734089
Sun Feb 04 14:57:37 +0000 2024;1754157266822148115;"sejauh ini pak ganjar so balance and menyala 🔥🔥";0;0;0;0;in;1433638372346531847;1754157266822148115;cnsthetic;https://twitter.com/cnsthetic/status/1754157266822148115
Sun Feb 04 14:57:37 +0000 2024;1754157265958097011;"Debat kali ini, konten, logic thinking dan elaborasi masalah Anies ganjar oke, tapi karena opening speech dan penutupnya bikin merinding, gw (siapa gw) nobatkan Anies jadi man of the match. Selamat Bah @aniesbaswedan .";0;0;0;0;in;1207377185037639680;1754157265958097011;BukanDNAidit;https://twitter.com/BukanDNAidit/status/1754157265958097011
Sun Feb 04 14:57:37 +0000 2024;1754157265882689744;"cegah stunting bersmaa Ganjar Menang Total Semua Kerja Semua Murah";0;0;0;0;in;1702837635369070592;1754157265882689744;ArellanoDa67076;https://twitter.com/ArellanoDa67076/status/1754157265882689744
Sun Feb 04 14:57:37 +0000 2024;1754157264993477034;"@kikysaputrii @prabowo kalau kata ganjar barusan yg dikutip dr statement jokowi jgn pilihan yg ada kasus korupsi, ham dll. berarti 3²nya emang gausah dipilih ni, karna semua punya kasus wkwkkw";0;0;0;0;in;3844041972;1754156575995142572;luvurselfbb;https://twitter.com/luvurselfbb/status/1754157264993477034
Sun Feb 04 14:57:36 +0000 2024;1754157261285699685;"@tribunnews Maju terus pak Ganjar Mahfud tetap semangat demi kemajuan bangsa Indonesia 🤟🔥";0;0;0;0;in;1730164751660195840;1754026247104197046;yunusahmad22;https://twitter.com/yunusahmad22/status/1754157261285699685
Sun Feb 04 14:57:36 +0000 2024;1754157260274815227;"pelan pelan pa ganjar jgn langsung di ulti";0;0;0;0;in;1079362169437736961;1754157260274815227;quiestscakd;https://twitter.com/quiestscakd/status/1754157260274815227
Sun Feb 04 14:57:33 +0000 2024;1754157249596125489;"ALL IN GANJAR! 🤟🏻🤟🏻🤟🏻";0;0;0;0;in;57320702;1754157249596125489;ramotgun;https://twitter.com/ramotgun/status/1754157249596125489
Sun Feb 04 14:57:33 +0000 2024;1754157247977148795;"EL CHUDAI SO BRAVE 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥 MENYALA BAPAK GANJAR 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🌾🌾🌾🌾🌾🌾🌾";0;0;0;0;in;1313295074327846914;1754157247977148795;giewoong;https://twitter.com/giewoong/status/1754157247977148795
Sun Feb 04 14:57:33 +0000 2024;1754157247960424784;"nonton debat sm keluarga, mereka tim 02 terus closing statement 03 ada bahas HAM. bokap gua bilang pak ganjar nyerang personal. JUJUR GUA DLM HATI MARAHH BRAW!";0;0;0;0;in;2970636770;1754157247960424784;ub_mfs;https://twitter.com/ub_mfs/status/1754157247960424784
Sun Feb 04 14:57:33 +0000 2024;1754157247893287355;"pak ganjar TIATI AH";0;0;0;0;in;709613652;1754157247893287355;milkteaxsuga;https://twitter.com/milkteaxsuga/status/1754157247893287355
Sun Feb 04 14:57:33 +0000 2024;1754157247834505485;"@lethalneuroses 1. ganjar 2. anies selesai";0;0;0;0;in;1549170440710799360;1754156491597386036;solostices;https://twitter.com/solostices/status/1754157247834505485
Sun Feb 04 14:57:33 +0000 2024;1754157247679320447;"pas mau nyoblos di kotak suara inget² pesen pak ganjar ttg kriteria capres: konsisten, mendengarkan rakyat, melawan politik dinasti dan kkn, tidak punya rekam jejak melanggar HAM";0;0;0;0;in;975628688791429120;1754156541240889507;madebymeh;https://twitter.com/madebymeh/status/1754157247679320447
Sun Feb 04 14:57:33 +0000 2024;1754157247188619613;"Ketokke Ganjar due masalah pribadi karo Prabowo";0;0;0;0;in;1425651777597177858;1754157247188619613;kickdaned;https://twitter.com/kickdaned/status/1754157247188619613
Sun Feb 04 14:57:31 +0000 2024;1754157239651401893;"maksud pak ganjar tadi jangan milih capres yang mana yaa 🫢";0;0;0;0;in;1367003625663336455;1754157239651401893;sianydha;https://twitter.com/sianydha/status/1754157239651401893
Sun Feb 04 14:57:31 +0000 2024;1754157239332688056;"Jangan lupa nyoblos ygy, pilih 3 untuk Semua Kerja Semua Murah . Yoms keren bgt bapack Ganjar Menang Total";0;0;0;0;in;1712042641;1754157239332688056;ngxntip;https://twitter.com/ngxntip/status/1754157239332688056
Sun Feb 04 14:57:31 +0000 2024;1754157239324266844;"@Dennysiregar7 keras sekali pak ganjar diakhir 🤭";0;0;0;0;in;1667669628947148800;1754152083304202512;hahehobom;https://twitter.com/hahehobom/status/1754157239324266844
Sun Feb 04 14:57:31 +0000 2024;1754157238829400219;"internet gratis bersama Ganjar Menang Total Semua Kerja Semua Murah";0;0;0;0;in;1702837635369070592;1754157238829400219;ArellanoDa67076;https://twitter.com/ArellanoDa67076/status/1754157238829400219
Sun Feb 04 14:57:30 +0000 2024;1754157238187667700;"wtb jaket ganjar-mahfud";0;0;0;0;in;1365685297615228931;1754157238187667700;fancyspain;https://twitter.com/fancyspain/status/1754157238187667700
Sun Feb 04 14:57:30 +0000 2024;1754157236073738734;"untuk indonesia yang lebih baik -pak ganjar maaf paaak saya salfok, MIRIP JARGON HIMPUNAN SAYA😭😭";0;0;0;0;in;920968498490130434;1754157236073738734;squirrelove_;https://twitter.com/squirrelove_/status/1754157236073738734
Sun Feb 04 14:57:30 +0000 2024;1754157235671048341;"@Gavnjr bye ganjar";0;0;0;0;in;1631616269194768384;1754156501718184206;pwettydaffodils;https://twitter.com/pwettydaffodils/status/1754157235671048341
Sun Feb 04 14:57:30 +0000 2024;1754157235658506252;"Closing statement pak ganjar sangat rigid untuk jadi bahan curhat wowo pada rakyat nanti xixixi";0;0;0;0;in;857917425118871553;1754157235658506252;mengcapetsay;https://twitter.com/mengcapetsay/status/1754157235658506252
Sun Feb 04 14:57:30 +0000 2024;1754157235390054718;"Ganjar demi Allah ahli sarkas";0;0;0;0;in;1727169723492966400;1754157235390054718;AksaraSahitya;https://twitter.com/AksaraSahitya/status/1754157235390054718
Sun Feb 04 14:57:30 +0000 2024;1754157234978971918;"Penutupan yang sangat menyilet-nyilet dari Pak Ganjar. Konsisten dengan topik inklusivitas yang dari awal diangkat, tapi lain dari itu cukup datar.";0;0;0;0;in;41284603;1754157234978971918;NaufalFileindi;https://twitter.com/NaufalFileindi/status/1754157234978971918
Sun Feb 04 14:57:30 +0000 2024;1754157234840551476;"yakin pak Ganjar Menang Total , agar Semua Kerja Semua Murah dapat terlaksana  Ganjar Menang Total Semua Kerja Semua Murah";0;0;0;0;in;1627492245430747137;1754157234840551476;brandon_andito;https://twitter.com/brandon_andito/status/1754157234840551476
Sun Feb 04 14:57:30 +0000 2024;1754157234769318346;"TIPIS TIPIS PAK GANJAR🔥🔥🌾🌾";0;0;0;0;in;768929630;1754157234769318346;binaabanana;https://twitter.com/binaabanana/status/1754157234769318346
Sun Feb 04 14:57:29 +0000 2024;1754157234291155375;"Let ganjar cooooookkkkm😭😭😭";0;0;0;0;in;1293413449498628096;1754157234291155375;nawsy98;https://twitter.com/nawsy98/status/1754157234291155375
Sun Feb 04 14:57:29 +0000 2024;1754157233854947803;"Ganjar-Mahfud: - 3 Janji: Taat kepada Tuhan, patut Hukum, dan setia kepada rakyat - Fasilitas Kesehatan, Pendidikan, lapangan kerja, stunting - Menjaga demokrasi politik dan melawan politik dinasti, KKN, dan YANG PUNYA 1/4 negara wowowwo";0;1;1;0;in;969912313967919111;1754157230671507892;vincentiusdd_;https://twitter.com/vincentiusdd_/status/1754157233854947803
Sun Feb 04 14:57:29 +0000 2024;1754157233754214574;"Yang paling hafal materi kampanye Pak Jokowi 2014 dan 2019 hanya Pak Ganjar.  Dikutip berkali - kali dalam rangkaian debat capres.   Bisa saja tahun 2014 dulu materinya yg bikin atau usul Pak Anies. Karena beliau tim kampanye Pak Jokowi juga.   Tapi yg dianggap penerus Prabowo";0;0;0;0;in;56357165;1754157233754214574;arifnur;https://twitter.com/arifnur/status/1754157233754214574
Sun Feb 04 14:57:29 +0000 2024;1754157233460634035;"Pak Ganjar - Pak Mahfud still best costume sih...";0;0;0;0;in;1528919000511819777;1754157233460634035;m1sztLetiss;https://twitter.com/m1sztLetiss/status/1754157233460634035
Sun Feb 04 14:57:29 +0000 2024;1754157233301233694;"closing speechnya pak ganjar pake bensin ya";0;0;0;0;in;627108355;1754157233301233694;priscacho;https://twitter.com/priscacho/status/1754157233301233694
Sun Feb 04 14:57:29 +0000 2024;1754157231678132383;"Closingnya Ganjar 🔥🔥🔥🔥🔥";0;0;0;0;in;229113730;1754157231678132383;yudistiradit;https://twitter.com/yudistiradit/status/1754157231678132383
Sun Feb 04 14:57:29 +0000 2024;1754157230621077769;"@muchlis_ar Kemudian ada add note dari Ganjar: jangan sampai obesitas.  Pak Prab jadi manyun. 😄";0;0;0;0;in;1641720353738358786;1754150340445007998;MSoedarjot42803;https://twitter.com/MSoedarjot42803/status/1754157230621077769
Sun Feb 04 14:57:28 +0000 2024;1754157228549198044;"pak ganjar masaknye di akhir biar kaga ada keributan trs disela ma lawan";0;0;0;0;in;1426338416229158914;1754157228549198044;sawakosbf;https://twitter.com/sawakosbf/status/1754157228549198044
Sun Feb 04 14:57:28 +0000 2024;1754157228196806915;"Woe pak mahfud &amp  pak ganjar juga pelukan iiihk kameranya keburu ganti ke moderator 🥲  #debatcapres2024";0;0;0;1;in;1301151854659657734;1754157228196806915;_wepew;https://twitter.com/_wepew/status/1754157228196806915
Sun Feb 04 14:57:28 +0000 2024;1754157227198558251;"gila abis pidato closing ganjar yg begitu, berdirinya SAMPING SI NEPO BABY PERSIS";0;0;0;0;in;978079676;1754157227198558251;skiepalette;https://twitter.com/skiepalette/status/1754157227198558251
Sun Feb 04 14:57:28 +0000 2024;1754157226917536152;"memang terbaik nih Ganjar Menang Total Semua Kerja Semua Murah maju terus";0;0;0;0;in;1546727095510114304;1754157226917536152;MarganaDamanik;https://twitter.com/MarganaDamanik/status/1754157226917536152
Sun Feb 04 14:57:28 +0000 2024;1754157226347176386;"@tvOneNews kawal terus pak Ganjar Mahfud🔥";0;0;0;0;in;1697088143546269696;1754116485281395096;Murnik_;https://twitter.com/Murnik_/status/1754157226347176386
Sun Feb 04 14:57:28 +0000 2024;1754157226078695514;"Aakkk aku tiba-tiba suka liat prof Mahfud nepuk pak Ganjar buat diajak tos bareng trus pelukan 🥹🥹🥹";0;0;0;0;in;1722885458596909056;1754157226078695514;nduuuuuu_;https://twitter.com/nduuuuuu_/status/1754157226078695514
Sun Feb 04 14:57:27 +0000 2024;1754157225558589611;"PAK GANJAR ULTI😭";0;0;0;0;in;1210101416913588224;1754157225558589611;boomluvr;https://twitter.com/boomluvr/status/1754157225558589611
Sun Feb 04 14:57:26 +0000 2024;1754157221481681001;"@kumparan Gass pak Ganjar-mahfud";0;0;0;0;in;1726198562969817088;1754135368247754772;Akbar1234818613;https://twitter.com/Akbar1234818613/status/1754157221481681001
Sun Feb 04 14:57:26 +0000 2024;1754157221234295136;"Pak ganjar kalo jd presiden nanti foto di tiap sekolah jaketnya beda";1;1;0;0;in;1372603552695164928;1754157221234295136;charmofstar;https://twitter.com/charmofstar/status/1754157221234295136
Sun Feb 04 14:57:26 +0000 2024;1754157220290613432;"Pelan pelan Pak Ganjar, nanti pendukung beliau nangis-nangis lagi di tiktok…";0;0;0;0;in;1480121837170282497;1754157220290613432;soyongdorism;https://twitter.com/soyongdorism/status/1754157220290613432
Sun Feb 04 14:57:26 +0000 2024;1754157220156338191;"Pak ganjar ga ada takut2nya njir di closing statement 😂🔥🔥 #debatcapres2024";0;0;0;1;in;207421162;1754157220156338191;muktiwbw_;https://twitter.com/muktiwbw_/status/1754157220156338191
Sun Feb 04 14:57:26 +0000 2024;1754157219846000717;"Yesss ganjar buka suara soal ini. Kami tidak akan lupa kepada pelanggar Ham!  Datang ke TPS dan coblos #AsalBukanPelanggarHAM  #AsalBukanPrabowo";0;0;0;0;in;1727308060262350848;1754157219846000717;cat_jenggo;https://twitter.com/cat_jenggo/status/1754157219846000717
Sun Feb 04 14:57:26 +0000 2024;1754157219363655954;"pak ganjar mottonya hanya takut pada Allah sisanya trabas wae lur";0;0;1;1;in;1455426832765911041;1754157219363655954;ahnselca;https://twitter.com/ahnselca/status/1754157219363655954
Sun Feb 04 14:57:25 +0000 2024;1754157216083673172;"ganjar hajar terus, bukan banteng kalo ciut";0;0;0;0;in;884781348;1754157216083673172;hendraheheh;https://twitter.com/hendraheheh/status/1754157216083673172
Sun Feb 04 14:57:25 +0000 2024;1754157215953699227;"sungkem sm pak ganjar";0;0;0;0;in;1732347142864310272;1754157215953699227;feyooww;https://twitter.com/feyooww/status/1754157215953699227
Sun Feb 04 14:57:25 +0000 2024;1754157215152570576;"GANJAR NJIR DEPAN MUKA BENERAN DIHAJAR AOWKWOWK";0;0;0;0;in;1402220871847084035;1754157215152570576;getuen;https://twitter.com/getuen/status/1754157215152570576
Sun Feb 04 14:57:25 +0000 2024;1754157214980624488;"statement terakhir ganjar di debat terakhir ini bener bener mindblowing banget coy kek seberani itu😭😭😭😭😭🙏🏻🙏🏻🙏🏻🙏🏻";0;0;0;0;in;1258137549882576896;1754157214980624488;numpangmisuhkak;https://twitter.com/numpangmisuhkak/status/1754157214980624488
Sun Feb 04 14:57:24 +0000 2024;1754157213315477884;"@Minang_cyber Ganjar yg cukup gahar, statement penutupnya masih aja nyenggol HaM 😆😆😆";0;0;0;0;in;486650220;1754145641553600887;Gank_Of_Petojo;https://twitter.com/Gank_Of_Petojo/status/1754157213315477884
Sun Feb 04 14:57:24 +0000 2024;1754157212501733690;"Gue kalo jadi pak ganjar bakal nanya “bapak ngerti yg bapak tanyain ga sih?”";0;0;0;0;in;55130254;1754157212501733690;ismi_kulsum;https://twitter.com/ismi_kulsum/status/1754157212501733690
Sun Feb 04 14:57:24 +0000 2024;1754157210706620475;"@datuakrajoangek betul resonansi Pak Ganjar hebat ...";0;0;0;1;in;48947455;1754156635394871305;LMerariS;https://twitter.com/LMerariS/status/1754157210706620475
Sun Feb 04 14:57:24 +0000 2024;1754157210362613885;"ganjar malam ini menyala 🔥🔥🔥";0;0;0;0;in;296058472;1754157210362613885;tiramisundays;https://twitter.com/tiramisundays/status/1754157210362613885
Sun Feb 04 14:57:24 +0000 2024;1754157210073285056;"hahahah pak ganjar ngga ada nge rem malam inii.... wkwkw aku padamu pak";0;0;0;0;in;1319874670183608320;1754157210073285056;baeseulby;https://twitter.com/baeseulby/status/1754157210073285056
Sun Feb 04 14:57:24 +0000 2024;1754157209771221187;"@Dennysiregar7 Walahh ini pasien yang lepas dari RSJ kah? Semoga aja cepet kembali ke RSJ, saran saya sih mendinh tetep pilih pak ganjar mahfud 🤟🤟";0;0;0;0;in;1651201878150250496;1754058165233111280;kuro_izz;https://twitter.com/kuro_izz/status/1754157209771221187
Sun Feb 04 14:57:23 +0000 2024;1754157208575868947;"Anies: kumpulkan datanya,aksi. Prabowo: setuju untuk program terbaik. Ganjar : maido.😭";0;0;0;0;in;1550911760546537472;1754157208575868947;aryprasetiyo007;https://twitter.com/aryprasetiyo007/status/1754157208575868947
Sun Feb 04 14:57:23 +0000 2024;1754157208064102684;"Statement pedes Ganjar-Mahfud🔥 #debatcapres2024 #GanjarMahfudSatset @ganjarpranowo @mohmahfudmd https://t.co/bRlJxsjcnb";0;0;0;1;in;1640903014168027137;1754157208064102684;miimouyy;https://twitter.com/miimouyy/status/1754157208064102684
Sun Feb 04 14:57:23 +0000 2024;1754157207015600304;"@kikysaputrii @prabowo Inshaa Allah All In Prabowo pada Shift Pagi, Anies pada Shift Siang, dan Ganjar Shift Malam.";0;0;0;0;in;1541694955600482305;1754156575995142572;haerulus;https://twitter.com/haerulus/status/1754157207015600304
Sun Feb 04 14:57:23 +0000 2024;1754157206004748304;"tp jujur ni closing statementnya pak ganjar sangat sangat berani wkwkwkk😭 #debatcapres2024";0;0;0;4;in;1215441373597290496;1754157206004748304;eightyeightbae;https://twitter.com/eightyeightbae/status/1754157206004748304
Sun Feb 04 14:57:23 +0000 2024;1754157205585277216;"Pak Ganjar memang hebat sekali majukan selalu bangsa Indonesia Ganjar Menang Total Semua Kerja Semua Murah";0;0;0;0;in;1622483160851423233;1754157205585277216;dilrabalopa;https://twitter.com/dilrabalopa/status/1754157205585277216
Sun Feb 04 14:57:20 +0000 2024;1754157195141558313;"@ubsansfess anies: 9 (argumen bagus, bawa masalah kecil yang sering terjadi tp sering terlewat di masyarakat) prabowo: 0 (jelek, argumen cm setuju doang, makan siang, dan bangun 300 fk yg ga realistis) ganjar: 8.5 (argumen bagus, riset kesehatan paling dalam dan bawa masalah pernikahan dini)";0;0;0;1;in;1010495931899236352;1754155012689973545;feelinloww;https://twitter.com/feelinloww/status/1754157195141558313
Sun Feb 04 14:57:20 +0000 2024;1754157194768154708;"Keren pak ganjar penutupannya";0;0;0;0;in;275331928;1754157194768154708;elephantstar___;https://twitter.com/elephantstar___/status/1754157194768154708
Sun Feb 04 14:57:20 +0000 2024;1754157192612352366;"Ga disangka-sangka , kali ini Ganjar Menang Total , keren banget bisa Semua Kerja Semua Murah";0;0;0;0;in;1743496575572426752;1754157192612352366;bungadahliaw;https://twitter.com/bungadahliaw/status/1754157192612352366
Sun Feb 04 14:57:19 +0000 2024;1754157192012582912;"Ganjar Menang Total Memiliki rencana konkret untuk mengatasi pengangguran Semua Kerja Semua Murah";0;0;0;0;in;1627706036067893255;1754157192012582912;corinne07_;https://twitter.com/corinne07_/status/1754157192012582912
Sun Feb 04 14:57:19 +0000 2024;1754157191479878001;"lucu banget ih di sleevenya ganjar mahfud ada tulisan “perempuan maju” 🥹🥹 WE STILL HAVE HOPE";0;0;2;6;in;731856915991400448;1754157191479878001;risolmayonnaise;https://twitter.com/risolmayonnaise/status/1754157191479878001
Sun Feb 04 14:57:19 +0000 2024;1754157191056232705;"Tolong kawal Pak Ganjar sampai dengan selamat ya.";0;0;0;0;in;94705410;1754157191056232705;aryangevin;https://twitter.com/aryangevin/status/1754157191056232705
Sun Feb 04 14:57:19 +0000 2024;1754157190779420845;"Mantap luar biasa Ganjar Menang Total malem ini. Bener2 gasalah milih ini mah, Semua Kerja Semua Murah https://t.co/Do9mV9mJaV";0;0;0;0;in;1712042641;1754157190779420845;ngxntip;https://twitter.com/ngxntip/status/1754157190779420845
Sun Feb 04 14:57:19 +0000 2024;1754157190607417353;"gila pak ganjar closing statementnya 🔥🔥🔥🔥🤭🤭🤭🤭🤭😅😅😆😆😆😆😆";0;0;0;0;in;1575097691792875520;1754157190607417353;valieysha;https://twitter.com/valieysha/status/1754157190607417353
Sun Feb 04 14:57:19 +0000 2024;1754157190490014007;"Pak Ganjar di debat tadi emang keren sih , yakin bisa membawa Indonesia lbh baik karena Pak Ganjar Menang Total ,  dedikasinya terhadap Indonesia yang terbukti memperjuangkan Semua Kerja Semua Murah , semoga terlaksana dg baik nantinya  Ganjar Menang Total Semua Kerja Semua Murah";0;0;0;0;in;1627492245430747137;1754157190490014007;brandon_andito;https://twitter.com/brandon_andito/status/1754157190490014007
Sun Feb 04 14:57:19 +0000 2024;1754157190229979367;"Ganjar Menang Total top top sih, nanti pasti Semua Kerja Semua Murah";0;0;0;0;in;775253356453527553;1754157190229979367;ahwuwe1122;https://twitter.com/ahwuwe1122/status/1754157190229979367
Sun Feb 04 14:57:19 +0000 2024;1754157190091518114;"@onyourxiao_ doi blg "saya, prabowo subianto meminta maaf kpd mas anies dan pa ganjar apabila ada kata-kata yg tdk berkenan" takut ada kata-kata tak berkenan, tp menghilangkan org gatakut 🤡🤡🤡";0;0;0;0;in;1684060689898569728;1754155023502876992;hendrraryy;https://twitter.com/hendrraryy/status/1754157190091518114
Sun Feb 04 14:57:19 +0000 2024;1754157188728447160;"Ganjar: "Taat kepada Tuhan, patuh kepada hukum dan keadilan, takut kepada rakyat... Itu janji yang harus ditepati. Kita mesti melawan politik dinasti, yang statementnya sangat terbuka. Kami tidak akan mengecewakan rakyat. Tidak satu rakyat pun yang ditinggalkan."  #JanjiDebat2024";0;0;0;0;in;2542523461;1754157188728447160;dadangrhs;https://twitter.com/dadangrhs/status/1754157188728447160
Sun Feb 04 14:57:19 +0000 2024;1754157188468396192;"Kemarin ngga yakin menang tapi lihat ini hrs diakui Indonesia memilih Ganjar memang pemenangnya! https://t.co/8Jt20U1PTe";0;0;0;0;in;89432524;1754157188468396192;PatDanang;https://twitter.com/PatDanang/status/1754157188468396192
Sun Feb 04 14:57:19 +0000 2024;1754157188359262280;"Good moves Ganjar, ngutip pernyataan Jokowi adalah statemen yg aman sekaligus satir 🤣";0;0;0;0;in;247536987;1754157188359262280;wekabaka;https://twitter.com/wekabaka/status/1754157188359262280
Sun Feb 04 14:57:18 +0000 2024;1754157187713392944;"Closing statementnya Ganjar wowww rispek abangkuuuh 🌾🔝❤️‍🔥 #debatcapres2024";0;0;0;0;in;575109883;1754157187713392944;hazelnvtlatte;https://twitter.com/hazelnvtlatte/status/1754157187713392944
Sun Feb 04 14:57:18 +0000 2024;1754157187251978738;"MELNYALAA MAS GANJAR https://t.co/Lk5ksSyU84";0;0;0;0;in;1382687776018214912;1754157187251978738;raraloaves;https://twitter.com/raraloaves/status/1754157187251978738
Sun Feb 04 14:57:18 +0000 2024;1754157186866192788;"closing statement nya ganjar ARGHHH, the real MENYALA ABANGKUUUU🔥🔥🔥🔥";0;0;0;0;in;1394048328;1754157186866192788;endmytears;https://twitter.com/endmytears/status/1754157186866192788
Sun Feb 04 14:57:18 +0000 2024;1754157186169917825;"@tanyakanrl Lhaa anaknya ganjar dibilang gelap auranya kayak magrib, trus dibilang medium ugly, anjay sok cakep banget";0;0;0;0;in;1530185828638396416;1754059764425003292;bybabygyyyy;https://twitter.com/bybabygyyyy/status/1754157186169917825
Sun Feb 04 14:57:18 +0000 2024;1754157185901498480;"@skawngr_j @idextratime Tul bgt, apa tidak ketar ketir ya pa ganjar abis debat kali ini, bakal langsung di debat sama "Ibu" nya😂😂";0;0;0;0;in;1547729775523155968;1754155782902612432;trstd_;https://twitter.com/trstd_/status/1754157185901498480
Sun Feb 04 14:57:18 +0000 2024;1754157184664113567;"ENGGAK BAHAYA ITU GANJAR???";0;0;0;0;in;67820297;1754157184664113567;peachyfraise;https://twitter.com/peachyfraise/status/1754157184664113567
Sun Feb 04 14:57:18 +0000 2024;1754157184454467599;"PAK GANJAR APA GA TAKUT";0;0;0;0;in;1432913634213052416;1754157184454467599;avenrged;https://twitter.com/avenrged/status/1754157184454467599
Sun Feb 04 14:57:17 +0000 2024;1754157183070310461;"COK GANJAR FULL ATTACK MESKIPUN 02 SUDAH MENCOBA MINTA MAAF";0;0;0;0;in;177044789;1754157183070310461;almertarandha;https://twitter.com/almertarandha/status/1754157183070310461
