created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sun Feb 04 14:09:52 +0000 2024;1754145247075151875;"@presidentmoy ganjar anies nih kaya bff abis";0;0;0;0;in;1117036346684534786;1754142502792355859;kcntrasepsi;https://twitter.com/kcntrasepsi/status/1754145247075151875
Sun Feb 04 14:09:51 +0000 2024;1754145246093681096;"PAK ANIES MAKASIH SEKALI SUDAH MENYUARAKAN KEAMANAN PEREMPUAN";0;0;0;0;in;1202799187445727233;1754145246093681096;felixgalon;https://twitter.com/felixgalon/status/1754145246093681096
Sun Feb 04 14:09:51 +0000 2024;1754145245292572913;"pak prabs ditanya apa jawabnya apa atuh. mantaps pak anies angkat isu soal perempuan 😙";0;0;0;0;in;74228712;1754145245292572913;miaspaces;https://twitter.com/miaspaces/status/1754145245292572913
Sun Feb 04 14:09:51 +0000 2024;1754145244868981204;"@imanlagi Bang Iman, minta tolong Pak ARB dibisikin sesekali promosi Desal Anies biar viewer TV &amp  Youtube mampir juga nonton Desak Anies, siapa tau engagementnya naik &amp  sekaligus nambah voter";0;0;0;0;in;1356237024743706624;1754145181098704989;Ulteriorsname;https://twitter.com/Ulteriorsname/status/1754145244868981204
Sun Feb 04 14:09:51 +0000 2024;1754145244453691780;"as a woman, big thanks to pak anies karna bringing the woman topic up. but feel bad for u pak karna malah dibilang kurang tegas pertanyaannya😭🙏🏻";0;0;0;0;in;1478361370303234048;1754145244453691780;812121l;https://twitter.com/812121l/status/1754145244453691780
Sun Feb 04 14:09:51 +0000 2024;1754145244038439316;"ANIES MENTIONING CAT-CALLING AS PERLINDUNGAN TERHADAP PEREMPUAN 🥹 #DebatCapres #DebatCapresTerakhir #debatcapres2024";0;0;0;1;in;1436655384320626688;1754145244038439316;taylashwift;https://twitter.com/taylashwift/status/1754145244038439316
Sun Feb 04 14:09:50 +0000 2024;1754145242738213072;"mau nangis bgt pak anies bahasnya ttg perlindungan perempuan, mana mention catcalling🥺🥺🥺";0;0;0;0;in;1675039113089814531;1754145242738213072;noturgirlfrnddd;https://twitter.com/noturgirlfrnddd/status/1754145242738213072
Sun Feb 04 14:09:50 +0000 2024;1754145241555411307;"ABAH NANGIS BANGET SUMPAH, sampai bahas cat calling, dan memuliakan perempuan😭😭  ABAH ANIES ROCKS DEBAT CAPRES  #AForEvery1  #AniesFinalStage #debatcapres2024";0;0;0;2;in;4879935646;1754145241555411307;perlahaan;https://twitter.com/perlahaan/status/1754145241555411307
Sun Feb 04 14:09:50 +0000 2024;1754145241542865017;"pak Anies mending langsung jadi presiden aja";0;0;0;0;in;1393932372177866753;1754145241542865017;bunnybiess;https://twitter.com/bunnybiess/status/1754145241542865017
Sun Feb 04 14:09:50 +0000 2024;1754145240586539206;""Dari catcalling sampai kekerasan..."  Anies Baswedan berbicara masalah perempuan  There's no way I won't coblos number one 🗳️📌";0;0;0;0;in;859172282362544128;1754145240586539206;fadliiramadann;https://twitter.com/fadliiramadann/status/1754145240586539206
Sun Feb 04 14:09:50 +0000 2024;1754145239730946170;"YA ALLAH ABAH ANIES MULIA SEKALI PEMIKIRAN YANG ABAH PUNYA TENTANG KEAMANAN PEREMPUAN🥹💘";0;0;0;0;in;1273255685602476034;1754145239730946170;mikrobiologis;https://twitter.com/mikrobiologis/status/1754145239730946170
Sun Feb 04 14:09:50 +0000 2024;1754145239730909592;"LAH KO MALAH PAK ANIES YG KURANG TEGAS WKWK";0;0;0;0;in;1371090293412356096;1754145239730909592;ciellenuage;https://twitter.com/ciellenuage/status/1754145239730909592
Sun Feb 04 14:09:50 +0000 2024;1754145239659651501;"anies malah ngejawabin buat prabowo aduh 🤭  ya kalo cuma ditegakkan berarti skrg udh cukup???? sianying nangis😭😭😭😭😭😭😭😭😭😭😭😭😭 #debatcapres";0;0;0;0;in;90617703;1754145239659651501;Hasmaindah;https://twitter.com/Hasmaindah/status/1754145239659651501
Sun Feb 04 14:09:50 +0000 2024;1754145239563121101;""mas anies kurang tegas bahas perlindungan perempuan" HE LITERALLY ASKED U????";0;0;0;0;in;1213059206971981824;1754141439641137551;mugippi;https://twitter.com/mugippi/status/1754145239563121101
Sun Feb 04 14:09:49 +0000 2024;1754145237814091922;"Masya Allah Abah Anies  ABAH ANIES ROCKS DEBAT CAPRES #AForEvery1 #AniesFinalStage #debatcapres2024";0;0;0;0;in;1288351652164984833;1754145237814091922;justthv31_;https://twitter.com/justthv31_/status/1754145237814091922
Sun Feb 04 14:09:49 +0000 2024;1754145237583507548;"pak anies bahas catcalling🥹akhirnyaa huhu";0;0;0;0;in;1856795322;1754145237583507548;1205gz;https://twitter.com/1205gz/status/1754145237583507548
Sun Feb 04 14:09:49 +0000 2024;1754145237285671291;"anies sampe mention catcalling hal yang dianggap sepele sm masyarakat sekarang. my respect goes📈📈📈📈📈📈";0;0;0;0;in;1314173656877080580;1754145237285671291;ciciqwin;https://twitter.com/ciciqwin/status/1754145237285671291
Sun Feb 04 14:09:49 +0000 2024;1754145235553370231;"Ini juga pertanyaan dari Pak Anies dan Pak Ganjar bagus², tepat sasaran sama yg emang lagi jadi sorotan (bansos, makan siang gratis, kesejahteraan pekerja) dan yg masih minim dari sorotan (perlindungan perempuan) di pembahasan visi misi capres.";0;0;0;0;in;1498628186678362115;1754145235553370231;CoffeeChaCha;https://twitter.com/CoffeeChaCha/status/1754145235553370231
Sun Feb 04 14:09:48 +0000 2024;1754145233980514465;"padahal dari awal pertanyaan pak anies udh sangat jelas😭 pakk wowo pulang aja dah pakk.";0;0;0;0;in;1084286862804414465;1754145233980514465;slaypii;https://twitter.com/slaypii/status/1754145233980514465
Sun Feb 04 14:09:48 +0000 2024;1754145233716265349;"ADUH BANGKEEEEE ITU PAK ANIES UDAH NGOMONG DI AWAL GUE AJA NANGKEP";0;0;0;0;in;1684458443992887297;1754145233716265349;rhodanhte;https://twitter.com/rhodanhte/status/1754145233716265349
Sun Feb 04 14:09:48 +0000 2024;1754145232554455462;"Capres no urut 1 Anies Baswedan bertanya ke capres no urut 2 Prabowo Subianto.  Anies mengatakan gagasan pak Prabowo adalah keberlanjutan. Terkait dengan persoalan perempuan, bisakah dijelaskan apa yang kurang dari perlindungan perempuan.  #debatcapres";0;0;0;0;in;124390203;1754145232554455462;beritaKBR;https://twitter.com/beritaKBR/status/1754145232554455462
Sun Feb 04 14:09:48 +0000 2024;1754145232005030398;"ANIES BASICALLY SHOWING OFF DIA DEKET SAMA PEREMPUAN DAN PEREMPUAN MUDA (anaknya) DAN EKOSISTEMNYA.  PRABOWO ENGGAK 😭😭😭😭";0;0;1;2;in;2334348769;1754145232005030398;adhmrdkn;https://twitter.com/adhmrdkn/status/1754145232005030398
Sun Feb 04 14:09:48 +0000 2024;1754145231514280029;"cok malah nyalahin anies";0;0;0;0;in;1492471884130426881;1754145231514280029;vbeomie;https://twitter.com/vbeomie/status/1754145231514280029
Sun Feb 04 14:09:48 +0000 2024;1754145230985842907;"Anies Baswedan menyampaikan visi misi pada Debat Capres Pamungkas. Namun, Anies sempat menggunakan bahasa isyarat saat membukanya.  #debatcapres2024 #DebatCapresTerakhir #DebatPilpres  https://t.co/2j8jkezDC3";0;0;0;0;in;902837643024539651;1754145230985842907;medcom_id;https://twitter.com/medcom_id/status/1754145230985842907
Sun Feb 04 14:09:48 +0000 2024;1754145230860026033;"Pak anies bilang cat calling. MENYALA ABANGKUHHHHH❤️‍🔥❤️‍🔥❤️‍🔥";0;0;0;0;in;1245622789253419009;1754145230860026033;tedyhermwn;https://twitter.com/tedyhermwn/status/1754145230860026033
Sun Feb 04 14:09:48 +0000 2024;1754145230784495941;"pak anies tuh selalu menampung semua pertanyaan yang ada di desak anies anjir terharu. dibahas semua di debat capres ce";0;0;0;0;in;81029918;1754145230784495941;aizahputri;https://twitter.com/aizahputri/status/1754145230784495941
Sun Feb 04 14:09:48 +0000 2024;1754145230763516108;"So true Anies. Thank you. Kenapa jawaban yg sebrang malah ngaco... pertanyaannya perlindungan dan pemberdayaan kenapa malah melimpir ke mana-mana seperti pendidikan dan karir? Two completely different situation";0;0;0;0;in;1305014699973509123;1754127777895493853;tiramisucart;https://twitter.com/tiramisucart/status/1754145230763516108
Sun Feb 04 14:09:47 +0000 2024;1754145229677154371;"@idextratime 🔥🔥🔥🔥🔥🔥🔥🔥 delapan api menyala Anies presiden ke 8";0;0;0;0;in;1023103096061288448;1754143368953966652;prestaekuceng;https://twitter.com/prestaekuceng/status/1754145229677154371
Sun Feb 04 14:09:47 +0000 2024;1754145228452503552;"Interpretasi: "Korban kekerasan seksual solusinya dikasih makanan bergizi" ~Omon, 2024  #AniesFinalStage ABAH ANIES ROCKS DEBAT CAPRES 🦉🐝";0;0;0;0;in;1460196630313852930;1754145228452503552;upilistic;https://twitter.com/upilistic/status/1754145228452503552
Sun Feb 04 14:09:47 +0000 2024;1754145228368548220;"ngeliat pak anies mention soal perempuan gue jadi terharu dan he's right kalo persoalan tentang perempuan ini salah satu masalah paling penting di indonesia";0;0;0;0;in;1304724914729938949;1754145228368548220;libraevv;https://twitter.com/libraevv/status/1754145228368548220
Sun Feb 04 14:09:47 +0000 2024;1754145227659681874;"pak anies nanya soal peranan perempuan pak prabs jawabnya "gizi untuk wanita hamil" pak anies : "mohon maaf pak bapak belum menjawab pertanyaan kami" 😭😭😭🙏 pak anies sabar bgt";0;0;0;0;in;1597482496488517633;1754145227659681874;swtzerlandz;https://twitter.com/swtzerlandz/status/1754145227659681874
Sun Feb 04 14:09:47 +0000 2024;1754145226313343207;"Anies : Saya setuju Pak Prabowo😝  #WaktunyaPrabowoGibran  #AkhirnyaPilihPrabowo #GemoySamsul https://t.co/qIfjpTflyQ";0;0;0;0;in;1684402660747902976;1754145226313343207;Obrin_Sitorus_;https://twitter.com/Obrin_Sitorus_/status/1754145226313343207
Sun Feb 04 14:09:46 +0000 2024;1754145223654187477;"PAK ANIES NGEBAHAS CAT CALLING PEREMPUAN 🥹🥹🥹🥹🥹";0;0;0;0;in;761909401368170496;1754145223654187477;tojitoru;https://twitter.com/tojitoru/status/1754145223654187477
Sun Feb 04 14:09:46 +0000 2024;1754145223612248302;"CINTA BANGET SAMA ABAH YAA ALLAH.. semua yg kita butuhkan Abah sebut    ABAH ANIES ROCKS DEBAT CAPRES  #AForEvery1  #AniesFinalStage #debatcapres2024";0;0;0;3;in;1305799121509384192;1754145223612248302;augstyp;https://twitter.com/augstyp/status/1754145223612248302
Sun Feb 04 14:09:46 +0000 2024;1754145223402504322;"PAK ANIES MEMBAWA TOPIK PEREMPUAN 😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍";0;0;0;0;in;1080294535010238464;1754145223402504322;oblivimora;https://twitter.com/oblivimora/status/1754145223402504322
Sun Feb 04 14:09:46 +0000 2024;1754145223301869929;"Anies : Terkait persoalan perempuan, jelaskan apa yang kurang dalam pemberdayaan dan perlindungan perempuan skrg dan bagaimana mengubahnya";0;1;0;0;in;1364941440816582657;1754145223301869929;itadgri;https://twitter.com/itadgri/status/1754145223301869929
Sun Feb 04 14:09:46 +0000 2024;1754145222907580611;"YA ALLAH PAK ANIES MASHAALLAH";0;0;0;0;in;1531301279070244864;1754145222907580611;kodokteranumum;https://twitter.com/kodokteranumum/status/1754145222907580611
Sun Feb 04 14:09:46 +0000 2024;1754145222534324303;"12. Anies Baswedan adalah pemimpin yang percaya pada kolaborasi dan dialog yang konstruktif untuk mencapai perubahan yang berkelanjutan. AniesPresiden PKSPartaiku #CoblosPKSAniesPresiden @PKSejahtera @FPKSDPRRI";0;0;0;0;in;236248226;1754145222534324303;FeriWahyudi81;https://twitter.com/FeriWahyudi81/status/1754145222534324303
Sun Feb 04 14:09:46 +0000 2024;1754145222496546836;"tindak tegas pelaku sex violence! setuju p anies";0;0;0;0;in;1538424742721765377;1754145222496546836;sanelyliving;https://twitter.com/sanelyliving/status/1754145222496546836
Sun Feb 04 14:09:46 +0000 2024;1754145222060380651;""PEREMPUAN HARUS PUNYA UPAH YANG SETARA DENGAN LAKI-LAKI"  - ma man Anies Basdewan💥🔥⚡️🌾";0;0;0;0;in;1226678419;1754145222060380651;juarasatumulu;https://twitter.com/juarasatumulu/status/1754145222060380651
Sun Feb 04 14:09:45 +0000 2024;1754145220017701281;"GRHHHH pak anies pas bilang data trs ditambahi 'itu angka yang dilaporkan' tau bgt kalo data yg didapet itu sebenernya gak akurat2 amat";0;0;0;0;in;1425357931315224578;1754145220017701281;nezhaliberal;https://twitter.com/nezhaliberal/status/1754145220017701281
Sun Feb 04 14:09:45 +0000 2024;1754145219812229299;"anjir i love pa anies banget bangetb😍🫶🫶🫶";0;0;0;0;in;1418425215730651138;1754145219812229299;verbatimnh;https://twitter.com/verbatimnh/status/1754145219812229299
Sun Feb 04 14:09:45 +0000 2024;1754145219464057111;"@idextratime Ga kuat ti ngeliat ini pas anies disuruh nanya ke prabowo, malah nyengir2 wkakwkaka https://t.co/9DYWWS2D8p";0;0;0;0;in;2653090872;1754144806023176340;Creaminallll;https://twitter.com/Creaminallll/status/1754145219464057111
Sun Feb 04 14:09:45 +0000 2024;1754145219313103122;"Program Anies dan PKS mencakup pemberdayaan orang tua sebagai mitra dalam pendidikan anak, membangun kemitraan yang kuat. #CoblosPKSAniesPresiden AniesPresiden PKSPartaiku";0;0;0;0;in;1626104883286876160;1754145219313103122;setiaa_pratiwi;https://twitter.com/setiaa_pratiwi/status/1754145219313103122
Sun Feb 04 14:09:44 +0000 2024;1754145216964313474;"please ya allah sayang banget ini kalo pak anies ga jadi presiden  sejauh ini cuma dia yang mention tentang pemberdayaan perempuan &amp  perlindungan perempuan dari kekerasan seksual  HUWAAAAAAAAAA";0;0;0;1;in;2834970954;1754145216964313474;datbitj;https://twitter.com/datbitj/status/1754145216964313474
Sun Feb 04 14:09:44 +0000 2024;1754145216410583065;"Wah keren nih pak anies 🔥🔥🔥🔥 Kelas abangku🔥🔥🔥🔥";0;0;0;0;in;1364975564449148929;1754145216410583065;jaydenjungs;https://twitter.com/jaydenjungs/status/1754145216410583065
Sun Feb 04 14:09:44 +0000 2024;1754145215668170972;"mantep jg pak anies bahas kekerasan pada perempuan";0;0;0;0;in;1308323743198924801;1754145215668170972;hjlvix;https://twitter.com/hjlvix/status/1754145215668170972
Sun Feb 04 14:09:44 +0000 2024;1754145215584293293;"Pertanyaan pak Anies kepada pak Prabowo ..diman kurangnya keberlanjutan utk  perempuan ..kog malah kemana jawabnya";0;0;0;0;in;1603543715100131328;1754145215584293293;soni_akun_kedua;https://twitter.com/soni_akun_kedua/status/1754145215584293293
Sun Feb 04 14:09:44 +0000 2024;1754145214791565388;"lahh anies kan nanya tugas anda memahami pertanyaan😭";0;0;0;0;in;1533330591063494656;1754145214791565388;avebeendreaming;https://twitter.com/avebeendreaming/status/1754145214791565388
Sun Feb 04 14:09:44 +0000 2024;1754145213604655272;"pak anies ngerti catcalling";0;0;0;0;in;982767186434342913;1754145213604655272;jellyniniie_;https://twitter.com/jellyniniie_/status/1754145213604655272
Sun Feb 04 14:09:43 +0000 2024;1754145213281714195;"Kerenn sekali Abah  ABAH ANIES ROCKS DEBAT CAPRES  #AniesFinalStage";0;0;0;0;in;1176741163526606849;1754145213281714195;moonlightsosmol;https://twitter.com/moonlightsosmol/status/1754145213281714195
Sun Feb 04 14:09:43 +0000 2024;1754145213197824353;"Kritik keras pak anies baswedan terhada elit" politik #PerubahanPastiMenang #AMINajaDulu @aniesbaswedan  @cakimiNOW https://t.co/LmsiazLPtZ";0;0;0;1;in;1734233196164976640;1754145213197824353;BaladDpac;https://twitter.com/BaladDpac/status/1754145213197824353
Sun Feb 04 14:09:43 +0000 2024;1754145212908401146;"pa anies mentioning abt kekerasa seksual 🥹🥹🥹🥹";0;1;0;0;in;1086987251471441920;1754145212908401146;sotomiedoaibu;https://twitter.com/sotomiedoaibu/status/1754145212908401146
Sun Feb 04 14:09:43 +0000 2024;1754145212082123083;"Perlindungan ke wanita, pemaparan Pak Anies 🔥🔥😭😭👍🏻👍🏻";0;0;0;0;in;1036962473767620608;1754145212082123083;shintaprama;https://twitter.com/shintaprama/status/1754145212082123083
Sun Feb 04 14:09:43 +0000 2024;1754145211666530682;""Anies Baswedan perlu menonjolkan solusi cerdasnya terhadap tantangan ekonomi global. Inovasi dan keberanian dalam pengambilan keputusan akan menjadi kunci. AniesPresiden PKSPartaiku #CoblosPKSAniesPresiden @pksejahtera @FPKSDPRRI 022"";0;0;0;0;in;1733038347176808448;1754145211666530682;pks_arabsaudi;https://twitter.com/pks_arabsaudi/status/1754145211666530682
Sun Feb 04 14:09:43 +0000 2024;1754145211582967956;"Ok, nice pak anies saya setuju";0;0;0;0;in;1636611314607964160;1754144291822465314;ensibiai;https://twitter.com/ensibiai/status/1754145211582967956
Sun Feb 04 14:09:43 +0000 2024;1754145211335520604;"malah ngomentarin anies bjirr yang ditanya tindakan eluu kocak";0;0;0;0;in;1040071020797812736;1754145211335520604;anotheryounk;https://twitter.com/anotheryounk/status/1754145211335520604
Sun Feb 04 14:09:43 +0000 2024;1754145210920288330;"Pandangan pak Anies Baswedan tentang bansos yg dilontarkan oleh pak Ganjar Pranowo   #debatcapres2024 #aniesFinalstage ABAH ANIES ROCKS DEBAT CAPRES https://t.co/YjcqPcPcIF";0;0;0;1;in;1245239247654621186;1754124319549247706;telegramnow;https://twitter.com/telegramnow/status/1754145210920288330
Sun Feb 04 14:09:43 +0000 2024;1754145210454647059;"Pak Anies:  • Perempuan harus dimuliakan • Cat calling dan kekerasan seksual harus ditindak tegas";0;0;0;0;in;1624392821154414593;1754145210454647059;theycallmeprblm;https://twitter.com/theycallmeprblm/status/1754145210454647059
Sun Feb 04 14:09:42 +0000 2024;1754145209146085573;"selalu kagum sama filpsofi Pak Anies";0;0;0;0;in;754898570113798144;1754145209146085573;staresdust;https://twitter.com/staresdust/status/1754145209146085573
Sun Feb 04 14:09:42 +0000 2024;1754145206721822833;"Sangat jelas loh pertanyaan dari pak Anies. Bagaimana tentang perlindungan perempuan?, jawabannya malah kasih makan gratis. El gemoy kayak udah gagal fokus  #debatcapres2024";0;0;0;0;in;1167707254197383168;1754145206721822833;Je_Ry1;https://twitter.com/Je_Ry1/status/1754145206721822833
Sun Feb 04 14:09:42 +0000 2024;1754145205757071826;"@zainul_munas @aniesbaswedan Keren sih pak Anies.. jelas visi misinya";0;0;0;0;in;1384013809472311302;1754133291744284690;Banda1Tapp;https://twitter.com/Banda1Tapp/status/1754145205757071826
Sun Feb 04 14:09:41 +0000 2024;1754145204830151013;"PAK ANIES APA GA MBATIN TERUS YA WKWKKW NANYANYA APA JAWABANYA GIZI TRSSS 🥹🥹 #debatcapres2024";0;0;0;1;in;1355181957890461702;1754145204830151013;lullabyji;https://twitter.com/lullabyji/status/1754145204830151013
Sun Feb 04 14:09:41 +0000 2024;1754145204297503105;"Anies : ".... Permasalahan ttg perempuan dan gimana cara mengatasinya" Prabowo : "ya itu..... Makanan gratis"  😭😭😭 #DebatCapres";0;0;0;1;in;1481552966574571526;1754145204297503105;ZeffBridgers;https://twitter.com/ZeffBridgers/status/1754145204297503105
Sun Feb 04 14:09:41 +0000 2024;1754145203370561575;""pak anies kurang tegas soal kekerasan dan perlindungan"  LAH DR AWAL PERTANYAANNYA JUGA SOAL PERLINDUNGAN";0;1;0;2;in;1706953848869511168;1754145203370561575;teerrminatorre;https://twitter.com/teerrminatorre/status/1754145203370561575
Sun Feb 04 14:09:41 +0000 2024;1754145202967871740;"Anies MVP dengan membawa topik perempuan 🔥🔥🔥";0;0;0;0;in;38387986;1754134548621996374;investonk;https://twitter.com/investonk/status/1754145202967871740
Sun Feb 04 14:09:41 +0000 2024;1754145202741330307;"“Semua bansos dijakarta ditulis pakai apbd jakarta, bukan pakai nama gubernur” - anies baswedan  Btw menko perekonomian denger gak? 🤣  #DebatCapres #debatcapres2024 https://t.co/dokuiWW3eb";0;0;0;3;in;1549101418547597312;1754145202741330307;windisayaphati;https://twitter.com/windisayaphati/status/1754145202741330307
